country_code,country,year,indicator_code,indicator,value,imputed,abs_change,pct_change,avg_annual_change
NGA,Nigeria,2003,SE.TER.ENRR,matricula_terciaria_bruta_pct,1.2200000000000002,True,10.56,,0.459
NGA,Nigeria,2004,SE.TER.ENRR,matricula_terciaria_bruta_pct,1.8,False,10.56,,0.459
NGA,Nigeria,2005,SE.TER.ENRR,matricula_terciaria_bruta_pct,2.563333333333333,True,10.56,,0.459
NGA,Nigeria,2006,SE.TER.ENRR,matricula_terciaria_bruta_pct,3.3266666666666667,True,10.56,,0.459
NGA,Nigeria,2007,SE.TER.ENRR,matricula_terciaria_bruta_pct,4.09,False,10.56,,0.459
NGA,Nigeria,2008,SE.TER.ENRR,matricula_terciaria_bruta_pct,4.455,True,10.56,,0.459
NGA,Nigeria,2009,SE.TER.ENRR,matricula_terciaria_bruta_pct,4.82,False,10.56,,0.459
NGA,Nigeria,2010,SE.TER.ENRR,matricula_terciaria_bruta_pct,4.93,False,10.56,,0.459
NGA,Nigeria,2011,SE.TER.ENRR,matricula_terciaria_bruta_pct,6.1,False,10.56,,0.459
NGA,Nigeria,2012,SE.TER.ENRR,matricula_terciaria_bruta_pct,6.26,False,10.56,,0.459
NGA,Nigeria,2013,SE.TER.ENRR,matricula_terciaria_bruta_pct,6.49,False,10.56,,0.459
NGA,Nigeria,2014,SE.TER.ENRR,matricula_terciaria_bruta_pct,6.53,False,10.56,,0.459
NGA,Nigeria,2015,SE.TER.ENRR,matricula_terciaria_bruta_pct,7.56,False,10.56,,0.459
NGA,Nigeria,2016,SE.TER.ENRR,matricula_terciaria_bruta_pct,8.48,False,10.56,,0.459
NGA,Nigeria,2017,SE.TER.ENRR,matricula_terciaria_bruta_pct,9.13,False,10.56,,0.459
NGA,Nigeria,2018,SE.TER.ENRR,matricula_terciaria_bruta_pct,8.86,False,10.56,,0.459
NGA,Nigeria,2019,SE.TER.ENRR,matricula_terciaria_bruta_pct,9.655,True,10.56,,0.459
NGA,Nigeria,2020,SE.TER.ENRR,matricula_terciaria_bruta_pct,10.45,False,10.56,,0.459
NGA,Nigeria,2021,SE.TER.ENRR,matricula_terciaria_bruta_pct,10.15,False,10.56,,0.459
NGA,Nigeria,2022,SE.TER.ENRR,matricula_terciaria_bruta_pct,10.56,False,10.56,,0.459
NGA,Nigeria,2023,SE.TER.ENRR,matricula_terciaria_bruta_pct,10.56,True,10.56,,0.459
PRT,Portugal,2000,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,94.6,False,1.64,1.73,0.071
PRT,Portugal,2001,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,95.38,False,1.64,1.73,0.071
PRT,Portugal,2002,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,94.51,False,1.64,1.73,0.071
PRT,Portugal,2003,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,94.7,True,1.64,1.73,0.071
PRT,Portugal,2004,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,94.89,False,1.64,1.73,0.071
PRT,Portugal,2005,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,95.04,False,1.64,1.73,0.071
PRT,Portugal,2006,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,95.01,False,1.64,1.73,0.071
PRT,Portugal,2007,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,95.23,False,1.64,1.73,0.071
PRT,Portugal,2008,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,95.21,False,1.64,1.73,0.071
PRT,Portugal,2009,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,95.82,False,1.64,1.73,0.071
PRT,Portugal,2010,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,95.445,True,1.64,1.73,0.071
PRT,Portugal,2011,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,95.07,False,1.64,1.73,0.071
PRT,Portugal,2012,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,95.58,False,1.64,1.73,0.071
PRT,Portugal,2013,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,95.67,False,1.64,1.73,0.071
PRT,Portugal,2014,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,95.895,True,1.64,1.73,0.071
PRT,Portugal,2015,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,96.12,False,1.64,1.73,0.071
PRT,Portugal,2016,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,96.09,False,1.64,1.73,0.071
PRT,Portugal,2017,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,96.36,False,1.64,1.73,0.071
PRT,Portugal,2018,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,96.34,False,1.64,1.73,0.071
PRT,Portugal,2019,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,96.84,False,1.64,1.73,0.071
PRT,Portugal,2020,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,97.75,False,1.64,1.73,0.071
PRT,Portugal,2021,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,97.01,False,1.64,1.73,0.071
PRT,Portugal,2022,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,96.85,False,1.64,1.73,0.071
PRT,Portugal,2023,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,96.24,False,1.64,1.73,0.071
PRT,Portugal,2000,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.66,False,4.74,718.18,0.206
PRT,Portugal,2001,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.25,False,4.74,718.18,0.206
PRT,Portugal,2002,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.33,False,4.74,718.18,0.206
PRT,Portugal,2003,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,4.74,718.18,0.206
PRT,Portugal,2004,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.85,False,4.74,718.18,0.206
PRT,Portugal,2005,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,1.2,False,4.74,718.18,0.206
PRT,Portugal,2006,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,1.19,False,4.74,718.18,0.206
PRT,Portugal,2007,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,1.5025,True,4.74,718.18,0.206
PRT,Portugal,2008,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,1.815,True,4.74,718.18,0.206
PRT,Portugal,2009,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,2.1275,True,4.74,718.18,0.206
PRT,Portugal,2010,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,2.44,False,4.74,718.18,0.206
PRT,Portugal,2011,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,2.44,False,4.74,718.18,0.206
PRT,Portugal,2012,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,2.92,False,4.74,718.18,0.206
PRT,Portugal,2013,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,3.14,False,4.74,718.18,0.206
PRT,Portugal,2014,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,2.82,False,4.74,718.18,0.206
PRT,Portugal,2015,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.02,False,4.74,718.18,0.206
PRT,Portugal,2016,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,3.82,False,4.74,718.18,0.206
PRT,Portugal,2017,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.19,False,4.74,718.18,0.206
PRT,Portugal,2018,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.99,False,4.74,718.18,0.206
PRT,Portugal,2019,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.13,False,4.74,718.18,0.206
PRT,Portugal,2020,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.705,True,4.74,718.18,0.206
PRT,Portugal,2021,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,5.28,False,4.74,718.18,0.206
PRT,Portugal,2022,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,5.76,False,4.74,718.18,0.206
PRT,Portugal,2023,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,5.4,False,4.74,718.18,0.206
PRT,Portugal,2000,SE.PRM.ENRR,matricula_primaria_bruta_pct,98.77,False,5.92,5.99,0.257
PRT,Portugal,2001,SE.PRM.ENRR,matricula_primaria_bruta_pct,99.5,False,5.92,5.99,0.257
PRT,Portugal,2002,SE.PRM.ENRR,matricula_primaria_bruta_pct,100.41,False,5.92,5.99,0.257
PRT,Portugal,2003,SE.PRM.ENRR,matricula_primaria_bruta_pct,99.78,False,5.92,5.99,0.257
PRT,Portugal,2004,SE.PRM.ENRR,matricula_primaria_bruta_pct,99.69,False,5.92,5.99,0.257
PRT,Portugal,2005,SE.PRM.ENRR,matricula_primaria_bruta_pct,99.83,False,5.92,5.99,0.257
PRT,Portugal,2006,SE.PRM.ENRR,matricula_primaria_bruta_pct,100.46,True,5.92,5.99,0.257
PRT,Portugal,2007,SE.PRM.ENRR,matricula_primaria_bruta_pct,101.09,False,5.92,5.99,0.257
PRT,Portugal,2008,SE.PRM.ENRR,matricula_primaria_bruta_pct,102.12,False,5.92,5.99,0.257
PRT,Portugal,2009,SE.PRM.ENRR,matricula_primaria_bruta_pct,101.13,False,5.92,5.99,0.257
PRT,Portugal,2010,SE.PRM.ENRR,matricula_primaria_bruta_pct,101.53,False,5.92,5.99,0.257
PRT,Portugal,2011,SE.PRM.ENRR,matricula_primaria_bruta_pct,102.43,False,5.92,5.99,0.257
PRT,Portugal,2012,SE.PRM.ENRR,matricula_primaria_bruta_pct,102.12,False,5.92,5.99,0.257
PRT,Portugal,2013,SE.PRM.ENRR,matricula_primaria_bruta_pct,102.33,False,5.92,5.99,0.257
PRT,Portugal,2014,SE.PRM.ENRR,matricula_primaria_bruta_pct,102.56,True,5.92,5.99,0.257
PRT,Portugal,2015,SE.PRM.ENRR,matricula_primaria_bruta_pct,102.79,False,5.92,5.99,0.257
PRT,Portugal,2016,SE.PRM.ENRR,matricula_primaria_bruta_pct,102.61,False,5.92,5.99,0.257
PRT,Portugal,2017,SE.PRM.ENRR,matricula_primaria_bruta_pct,103.74,False,5.92,5.99,0.257
PRT,Portugal,2018,SE.PRM.ENRR,matricula_primaria_bruta_pct,102.86,False,5.92,5.99,0.257
PRT,Portugal,2019,SE.PRM.ENRR,matricula_primaria_bruta_pct,103.43,True,5.92,5.99,0.257
PRT,Portugal,2020,SE.PRM.ENRR,matricula_primaria_bruta_pct,104.0,False,5.92,5.99,0.257
PRT,Portugal,2021,SE.PRM.ENRR,matricula_primaria_bruta_pct,104.13,False,5.92,5.99,0.257
PRT,Portugal,2022,SE.PRM.ENRR,matricula_primaria_bruta_pct,104.37,False,5.92,5.99,0.257
PRT,Portugal,2023,SE.PRM.ENRR,matricula_primaria_bruta_pct,104.69,False,5.92,5.99,0.257
PRT,Portugal,2000,SE.SEC.ENRR,matricula_secundaria_bruta_pct,112.82,False,5.11,4.53,0.222
PRT,Portugal,2001,SE.SEC.ENRR,matricula_secundaria_bruta_pct,113.43,False,5.11,4.53,0.222
PRT,Portugal,2002,SE.SEC.ENRR,matricula_secundaria_bruta_pct,113.34,False,5.11,4.53,0.222
PRT,Portugal,2003,SE.SEC.ENRR,matricula_secundaria_bruta_pct,112.98,False,5.11,4.53,0.222
PRT,Portugal,2004,SE.SEC.ENRR,matricula_secundaria_bruta_pct,114.0,False,5.11,4.53,0.222
PRT,Portugal,2005,SE.SEC.ENRR,matricula_secundaria_bruta_pct,114.63,False,5.11,4.53,0.222
PRT,Portugal,2006,SE.SEC.ENRR,matricula_secundaria_bruta_pct,113.71,False,5.11,4.53,0.222
PRT,Portugal,2007,SE.SEC.ENRR,matricula_secundaria_bruta_pct,114.75,False,5.11,4.53,0.222
PRT,Portugal,2008,SE.SEC.ENRR,matricula_secundaria_bruta_pct,114.82,False,5.11,4.53,0.222
PRT,Portugal,2009,SE.SEC.ENRR,matricula_secundaria_bruta_pct,115.62,False,5.11,4.53,0.222
PRT,Portugal,2010,SE.SEC.ENRR,matricula_secundaria_bruta_pct,115.4,False,5.11,4.53,0.222
PRT,Portugal,2011,SE.SEC.ENRR,matricula_secundaria_bruta_pct,116.06,False,5.11,4.53,0.222
PRT,Portugal,2012,SE.SEC.ENRR,matricula_secundaria_bruta_pct,116.26,False,5.11,4.53,0.222
PRT,Portugal,2013,SE.SEC.ENRR,matricula_secundaria_bruta_pct,116.52,False,5.11,4.53,0.222
PRT,Portugal,2014,SE.SEC.ENRR,matricula_secundaria_bruta_pct,117.12,False,5.11,4.53,0.222
PRT,Portugal,2015,SE.SEC.ENRR,matricula_secundaria_bruta_pct,116.66,False,5.11,4.53,0.222
PRT,Portugal,2016,SE.SEC.ENRR,matricula_secundaria_bruta_pct,117.02,False,5.11,4.53,0.222
PRT,Portugal,2017,SE.SEC.ENRR,matricula_secundaria_bruta_pct,117.42,False,5.11,4.53,0.222
PRT,Portugal,2018,SE.SEC.ENRR,matricula_secundaria_bruta_pct,117.54,False,5.11,4.53,0.222
PRT,Portugal,2019,SE.SEC.ENRR,matricula_secundaria_bruta_pct,117.65,False,5.11,4.53,0.222
PRT,Portugal,2020,SE.SEC.ENRR,matricula_secundaria_bruta_pct,117.64,False,5.11,4.53,0.222
PRT,Portugal,2021,SE.SEC.ENRR,matricula_secundaria_bruta_pct,118.25,False,5.11,4.53,0.222
PRT,Portugal,2022,SE.SEC.ENRR,matricula_secundaria_bruta_pct,117.9,False,5.11,4.53,0.222
PRT,Portugal,2023,SE.SEC.ENRR,matricula_secundaria_bruta_pct,117.93,False,5.11,4.53,0.222
PRT,Portugal,2000,SE.TER.ENRR,matricula_terciaria_bruta_pct,63.51,True,4.68,7.37,0.203
PRT,Portugal,2001,SE.TER.ENRR,matricula_terciaria_bruta_pct,63.51,False,4.68,7.37,0.203
PRT,Portugal,2002,SE.TER.ENRR,matricula_terciaria_bruta_pct,63.59,False,4.68,7.37,0.203
PRT,Portugal,2003,SE.TER.ENRR,matricula_terciaria_bruta_pct,63.95,True,4.68,7.37,0.203
PRT,Portugal,2004,SE.TER.ENRR,matricula_terciaria_bruta_pct,64.31,True,4.68,7.37,0.203
PRT,Portugal,2005,SE.TER.ENRR,matricula_terciaria_bruta_pct,64.67,False,4.68,7.37,0.203
PRT,Portugal,2006,SE.TER.ENRR,matricula_terciaria_bruta_pct,63.94,False,4.68,7.37,0.203
PRT,Portugal,2007,SE.TER.ENRR,matricula_terciaria_bruta_pct,64.675,True,4.68,7.37,0.203
PRT,Portugal,2008,SE.TER.ENRR,matricula_terciaria_bruta_pct,65.41,False,4.68,7.37,0.203
PRT,Portugal,2009,SE.TER.ENRR,matricula_terciaria_bruta_pct,65.31,False,4.68,7.37,0.203
PRT,Portugal,2010,SE.TER.ENRR,matricula_terciaria_bruta_pct,65.77,False,4.68,7.37,0.203
PRT,Portugal,2011,SE.TER.ENRR,matricula_terciaria_bruta_pct,65.84,False,4.68,7.37,0.203
PRT,Portugal,2012,SE.TER.ENRR,matricula_terciaria_bruta_pct,65.78,False,4.68,7.37,0.203
PRT,Portugal,2013,SE.TER.ENRR,matricula_terciaria_bruta_pct,65.77,False,4.68,7.37,0.203
PRT,Portugal,2014,SE.TER.ENRR,matricula_terciaria_bruta_pct,65.77,False,4.68,7.37,0.203
PRT,Portugal,2015,SE.TER.ENRR,matricula_terciaria_bruta_pct,67.47,False,4.68,7.37,0.203
PRT,Portugal,2016,SE.TER.ENRR,matricula_terciaria_bruta_pct,67.645,True,4.68,7.37,0.203
PRT,Portugal,2017,SE.TER.ENRR,matricula_terciaria_bruta_pct,67.82,False,4.68,7.37,0.203
PRT,Portugal,2018,SE.TER.ENRR,matricula_terciaria_bruta_pct,67.54,False,4.68,7.37,0.203
PRT,Portugal,2019,SE.TER.ENRR,matricula_terciaria_bruta_pct,67.86,False,4.68,7.37,0.203
PRT,Portugal,2020,SE.TER.ENRR,matricula_terciaria_bruta_pct,68.08,False,4.68,7.37,0.203
PRT,Portugal,2021,SE.TER.ENRR,matricula_terciaria_bruta_pct,68.13499999999999,True,4.68,7.37,0.203
PRT,Portugal,2022,SE.TER.ENRR,matricula_terciaria_bruta_pct,68.19,False,4.68,7.37,0.203
PRT,Portugal,2023,SE.TER.ENRR,matricula_terciaria_bruta_pct,68.19,True,4.68,7.37,0.203
USA,United States,2000,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.58,False,-0.07,-0.07,-0.003
USA,United States,2001,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.72,False,-0.07,-0.07,-0.003
USA,United States,2002,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.67,False,-0.07,-0.07,-0.003
USA,United States,2003,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.71,False,-0.07,-0.07,-0.003
USA,United States,2004,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.75,False,-0.07,-0.07,-0.003
USA,United States,2005,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,97.94,False,-0.07,-0.07,-0.003
USA,United States,2006,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.84,False,-0.07,-0.07,-0.003
USA,United States,2007,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.39,False,-0.07,-0.07,-0.003
USA,United States,2008,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.51,False,-0.07,-0.07,-0.003
USA,United States,2009,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.72,False,-0.07,-0.07,-0.003
USA,United States,2010,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,99.4,False,-0.07,-0.07,-0.003
USA,United States,2011,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.37,False,-0.07,-0.07,-0.003
USA,United States,2012,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.79,False,-0.07,-0.07,-0.003
USA,United States,2013,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,99.005,True,-0.07,-0.07,-0.003
USA,United States,2014,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,99.22,False,-0.07,-0.07,-0.003
USA,United States,2015,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.76,False,-0.07,-0.07,-0.003
USA,United States,2016,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.99,False,-0.07,-0.07,-0.003
USA,United States,2017,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.53,False,-0.07,-0.07,-0.003
USA,United States,2018,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,99.39,False,-0.07,-0.07,-0.003
USA,United States,2019,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.41,False,-0.07,-0.07,-0.003
USA,United States,2020,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,99.19,False,-0.07,-0.07,-0.003
USA,United States,2021,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,99.12,False,-0.07,-0.07,-0.003
USA,United States,2022,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.815,True,-0.07,-0.07,-0.003
USA,United States,2023,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.51,False,-0.07,-0.07,-0.003
USA,United States,2000,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.28,False,1.06,24.77,0.046
USA,United States,2001,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.8,False,1.06,24.77,0.046
USA,United States,2002,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,5.22,False,1.06,24.77,0.046
USA,United States,2003,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.51,False,1.06,24.77,0.046
USA,United States,2004,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.91,False,1.06,24.77,0.046
USA,United States,2005,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.7,False,1.06,24.77,0.046
USA,United States,2006,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.68,False,1.06,24.77,0.046
USA,United States,2007,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.58,False,1.06,24.77,0.046
USA,United States,2008,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.85,True,1.06,24.77,0.046
USA,United States,2009,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,5.12,False,1.06,24.77,0.046
USA,United States,2010,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.79,True,1.06,24.77,0.046
USA,United States,2011,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.46,False,1.06,24.77,0.046
USA,United States,2012,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.8,False,1.06,24.77,0.046
USA,United States,2013,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.63,False,1.06,24.77,0.046
USA,United States,2014,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,5.12,False,1.06,24.77,0.046
USA,United States,2015,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,5.02,False,1.06,24.77,0.046
USA,United States,2016,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,5.34,False,1.06,24.77,0.046
USA,United States,2017,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,5.41,False,1.06,24.77,0.046
USA,United States,2018,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.46,False,1.06,24.77,0.046
USA,United States,2019,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.48,False,1.06,24.77,0.046
USA,United States,2020,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,5.4,False,1.06,24.77,0.046
USA,United States,2021,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,5.93,False,1.06,24.77,0.046
USA,United States,2022,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,5.635,True,1.06,24.77,0.046
USA,United States,2023,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,5.34,False,1.06,24.77,0.046
USA,United States,2000,SE.PRM.ENRR,matricula_primaria_bruta_pct,100.39,False,0.93,0.93,0.04
USA,United States,2001,SE.PRM.ENRR,matricula_primaria_bruta_pct,100.37,False,0.93,0.93,0.04
USA,United States,2002,SE.PRM.ENRR,matricula_primaria_bruta_pct,99.72,False,0.93,0.93,0.04
USA,United States,2003,SE.PRM.ENRR,matricula_primaria_bruta_pct,100.43,False,0.93,0.93,0.04
USA,United States,2004,SE.PRM.ENRR,matricula_primaria_bruta_pct,99.9,False,0.93,0.93,0.04
USA,United States,2005,SE.PRM.ENRR,matricula_primaria_bruta_pct,100.03,False,0.93,0.93,0.04
USA,United States,2006,SE.PRM.ENRR,matricula_primaria_bruta_pct,99.92,False,0.93,0.93,0.04
USA,United States,2007,SE.PRM.ENRR,matricula_primaria_bruta_pct,99.85,False,0.93,0.93,0.04
USA,United States,2008,SE.PRM.ENRR,matricula_primaria_bruta_pct,100.44,False,0.93,0.93,0.04
USA,United States,2009,SE.PRM.ENRR,matricula_primaria_bruta_pct,99.9,False,0.93,0.93,0.04
USA,United States,2010,SE.PRM.ENRR,matricula_primaria_bruta_pct,100.56,False,0.93,0.93,0.04
USA,United States,2011,SE.PRM.ENRR,matricula_primaria_bruta_pct,100.6,False,0.93,0.93,0.04
USA,United States,2012,SE.PRM.ENRR,matricula_primaria_bruta_pct,100.54,False,0.93,0.93,0.04
USA,United States,2013,SE.PRM.ENRR,matricula_primaria_bruta_pct,100.47,False,0.93,0.93,0.04
USA,United States,2014,SE.PRM.ENRR,matricula_primaria_bruta_pct,100.395,True,0.93,0.93,0.04
USA,United States,2015,SE.PRM.ENRR,matricula_primaria_bruta_pct,100.32,False,0.93,0.93,0.04
USA,United States,2016,SE.PRM.ENRR,matricula_primaria_bruta_pct,101.38,False,0.93,0.93,0.04
USA,United States,2017,SE.PRM.ENRR,matricula_primaria_bruta_pct,101.095,True,0.93,0.93,0.04
USA,United States,2018,SE.PRM.ENRR,matricula_primaria_bruta_pct,100.81,False,0.93,0.93,0.04
USA,United States,2019,SE.PRM.ENRR,matricula_primaria_bruta_pct,100.58,False,0.93,0.93,0.04
USA,United States,2020,SE.PRM.ENRR,matricula_primaria_bruta_pct,101.53,False,0.93,0.93,0.04
USA,United States,2021,SE.PRM.ENRR,matricula_primaria_bruta_pct,100.82,False,0.93,0.93,0.04
USA,United States,2022,SE.PRM.ENRR,matricula_primaria_bruta_pct,101.2,False,0.93,0.93,0.04
USA,United States,2023,SE.PRM.ENRR,matricula_primaria_bruta_pct,101.32,False,0.93,0.93,0.04
USA,United States,2000,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.04,False,0.27,0.28,0.012
USA,United States,2001,SE.SEC.ENRR,matricula_secundaria_bruta_pct,97.49,False,0.27,0.28,0.012
USA,United States,2002,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.36,False,0.27,0.28,0.012
USA,United States,2003,SE.SEC.ENRR,matricula_secundaria_bruta_pct,97.91,False,0.27,0.28,0.012
USA,United States,2004,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.52,False,0.27,0.28,0.012
USA,United States,2005,SE.SEC.ENRR,matricula_secundaria_bruta_pct,97.99,False,0.27,0.28,0.012
USA,United States,2006,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.27,True,0.27,0.28,0.012
USA,United States,2007,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.55,False,0.27,0.28,0.012
USA,United States,2008,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.9,False,0.27,0.28,0.012
USA,United States,2009,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.805,True,0.27,0.28,0.012
USA,United States,2010,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.71,False,0.27,0.28,0.012
USA,United States,2011,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.83,False,0.27,0.28,0.012
USA,United States,2012,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.28,False,0.27,0.28,0.012
USA,United States,2013,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.99,False,0.27,0.28,0.012
USA,United States,2014,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.59,False,0.27,0.28,0.012
USA,United States,2015,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.65,False,0.27,0.28,0.012
USA,United States,2016,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.68,True,0.27,0.28,0.012
USA,United States,2017,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.71,False,0.27,0.28,0.012
USA,United States,2018,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.83,True,0.27,0.28,0.012
USA,United States,2019,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.95,False,0.27,0.28,0.012
USA,United States,2020,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.945,True,0.27,0.28,0.012
USA,United States,2021,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.94,False,0.27,0.28,0.012
USA,United States,2022,SE.SEC.ENRR,matricula_secundaria_bruta_pct,99.06,False,0.27,0.28,0.012
USA,United States,2023,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.31,False,0.27,0.28,0.012
USA,United States,2000,SE.TER.ENRR,matricula_terciaria_bruta_pct,86.89,False,1.32,1.52,0.057
